"","homocigoto","tipo_variante","cuantos_homo_tipo","gen","cuantos_homo_tipo_gen","conf","soporte_homo_tipo"
"5383",0,"synonymous SNV",191897,"ITPKC",17,8.85891910764629e-05,0.238714083480329
"5384",0,"synonymous SNV",191897,"ITPR1",159,0.000828569493009271,0.238714083480329
"5385",0,"synonymous SNV",191897,"ITPR3",382,0.00199065123477699,0.238714083480329
"5386",0,"synonymous SNV",191897,"ITSN2",38,0.000198022897700329,0.238714083480329
"5387",0,"synonymous SNV",191897,"JAG1",263,0.00137052689724175,0.238714083480329
"5388",0,"synonymous SNV",191897,"JAG2",58,0.000302245475437344,0.238714083480329
"5389",0,"synonymous SNV",191897,"JAK2",14,7.29558044159106e-05,0.238714083480329
"5390",0,"synonymous SNV",191897,"JAK3",4,2.0844515547403e-05,0.238714083480329
"5391",0,"synonymous SNV",191897,"JCAD",117,0.000609702079761539,0.238714083480329
"5392",0,"synonymous SNV",191897,"JMJD1C",19,9.90114488501644e-05,0.238714083480329
"5393",0,"synonymous SNV",191897,"JPH2",99,0.000515901759798225,0.238714083480329
"5394",0,"synonymous SNV",191897,"JPH3",66,0.00034393450653215,0.238714083480329
"5395",0,"synonymous SNV",191897,"JRK",265,0.00138094915501545,0.238714083480329
"5396",0,"synonymous SNV",191897,"JUN",21,0.000109433706623866,0.238714083480329
"5397",0,"synonymous SNV",191897,"JUP",6,3.12667733211045e-05,0.238714083480329
"5398",0,"synonymous SNV",191897,"KALRN",540,0.00281400959889941,0.238714083480329
"5399",0,"synonymous SNV",191897,"KANK1",267,0.00139137141278915,0.238714083480329
"5400",0,"synonymous SNV",191897,"KANSL1",50,0.000260556444342538,0.238714083480329
"5401",0,"synonymous SNV",191897,"KARS",15,7.81669333027614e-05,0.238714083480329
"5402",0,"synonymous SNV",191897,"KAT6B",9,4.69001599816568e-05,0.238714083480329
"5403",0,"synonymous SNV",191897,"KATNAL2",4,2.0844515547403e-05,0.238714083480329
"5404",0,"synonymous SNV",191897,"KBTBD13",11,5.73224177553583e-05,0.238714083480329
"5405",0,"synonymous SNV",191897,"KCNA1",191,0.000995325617388495,0.238714083480329
"5406",0,"synonymous SNV",191897,"KCNA10",2,1.04222577737015e-05,0.238714083480329
"5407",0,"synonymous SNV",191897,"KCNA5",6,3.12667733211045e-05,0.238714083480329
"5408",0,"synonymous SNV",191897,"KCNA6",2,1.04222577737015e-05,0.238714083480329
"5409",0,"synonymous SNV",191897,"KCNAB2",15,7.81669333027614e-05,0.238714083480329
"5410",0,"synonymous SNV",191897,"KCNC1",1,5.21112888685076e-06,0.238714083480329
"5411",0,"synonymous SNV",191897,"KCND2",1,5.21112888685076e-06,0.238714083480329
"5412",0,"synonymous SNV",191897,"KCND3",11,5.73224177553583e-05,0.238714083480329
"5413",0,"synonymous SNV",191897,"KCNE1",2,1.04222577737015e-05,0.238714083480329
"5414",0,"synonymous SNV",191897,"KCNE1,KCNE1B",1,5.21112888685076e-06,0.238714083480329
"5415",0,"synonymous SNV",191897,"KCNE3",46,0.000239711928795135,0.238714083480329
"5416",0,"synonymous SNV",191897,"KCNE4",64,0.000333512248758449,0.238714083480329
"5417",0,"synonymous SNV",191897,"KCNH2",89,0.000463790470929717,0.238714083480329
"5418",0,"synonymous SNV",191897,"KCNIP4",104,0.000541957404232479,0.238714083480329
"5419",0,"synonymous SNV",191897,"KCNJ1",3,1.56333866605523e-05,0.238714083480329
"5420",0,"synonymous SNV",191897,"KCNJ10",1,5.21112888685076e-06,0.238714083480329
"5421",0,"synonymous SNV",191897,"KCNJ11",44,0.000229289671021433,0.238714083480329
"5422",0,"synonymous SNV",191897,"KCNJ12,KCNJ18",190,0.000990114488501644,0.238714083480329
"5423",0,"synonymous SNV",191897,"KCNJ15",6,3.12667733211045e-05,0.238714083480329
"5424",0,"synonymous SNV",191897,"KCNJ2",62,0.000323089990984747,0.238714083480329
"5425",0,"synonymous SNV",191897,"KCNJ3",69,0.000359567893192702,0.238714083480329
"5426",0,"synonymous SNV",191897,"KCNJ5",196,0.00102138126182275,0.238714083480329
"5427",0,"synonymous SNV",191897,"KCNJ6",106,0.00055237966200618,0.238714083480329
"5428",0,"synonymous SNV",191897,"KCNJ9",1,5.21112888685076e-06,0.238714083480329
"5429",0,"synonymous SNV",191897,"KCNK9",83,0.000432523697608613,0.238714083480329
"5430",0,"synonymous SNV",191897,"KCNMA1",10,5.21112888685076e-05,0.238714083480329
"5431",0,"synonymous SNV",191897,"KCNMB1",2,1.04222577737015e-05,0.238714083480329
"5432",0,"synonymous SNV",191897,"KCNN3",12,6.25335466422091e-05,0.238714083480329
"5433",0,"synonymous SNV",191897,"KCNQ1",41,0.000213656284360881,0.238714083480329
"5434",0,"synonymous SNV",191897,"KCNQ2",45,0.000234500799908284,0.238714083480329
"5435",0,"synonymous SNV",191897,"KCNQ3",17,8.85891910764629e-05,0.238714083480329
"5436",0,"synonymous SNV",191897,"KCNQ4",44,0.000229289671021433,0.238714083480329
"5437",0,"synonymous SNV",191897,"KCNS1",1,5.21112888685076e-06,0.238714083480329
"5438",0,"synonymous SNV",191897,"KCNS3",114,0.000594068693100986,0.238714083480329
"5439",0,"synonymous SNV",191897,"KCNV2",198,0.00103180351959645,0.238714083480329
"5440",0,"synonymous SNV",191897,"KCTD7",43,0.000224078542134583,0.238714083480329
"5441",0,"synonymous SNV",191897,"KDM4C",112,0.000583646435327285,0.238714083480329
"5442",0,"synonymous SNV",191897,"KDM5A",2,1.04222577737015e-05,0.238714083480329
"5443",0,"synonymous SNV",191897,"KDM5C",2,1.04222577737015e-05,0.238714083480329
"5444",0,"synonymous SNV",191897,"KDM6A",52,0.000270978702116239,0.238714083480329
"5445",0,"synonymous SNV",191897,"KDM6B",132,0.0006878690130643,0.238714083480329
"5446",0,"synonymous SNV",191897,"KDR",2,1.04222577737015e-05,0.238714083480329
"5447",0,"synonymous SNV",191897,"KEL",9,4.69001599816568e-05,0.238714083480329
"5448",0,"synonymous SNV",191897,"KERA",3,1.56333866605523e-05,0.238714083480329
"5449",0,"synonymous SNV",191897,"KIAA0100",8,4.16890310948061e-05,0.238714083480329
"5450",0,"synonymous SNV",191897,"KIAA0196",3,1.56333866605523e-05,0.238714083480329
"5451",0,"synonymous SNV",191897,"KIAA0232",7,3.64779022079553e-05,0.238714083480329
"5452",0,"synonymous SNV",191897,"KIAA0319",11,5.73224177553583e-05,0.238714083480329
"5453",0,"synonymous SNV",191897,"KIAA0513",3,1.56333866605523e-05,0.238714083480329
"5454",0,"synonymous SNV",191897,"KIAA1462",27,0.00014070047994497,0.238714083480329
"5455",0,"synonymous SNV",191897,"KIAA2022",11,5.73224177553583e-05,0.238714083480329
"5456",0,"synonymous SNV",191897,"KIF11",2,1.04222577737015e-05,0.238714083480329
"5457",0,"synonymous SNV",191897,"KIF17",104,0.000541957404232479,0.238714083480329
"5458",0,"synonymous SNV",191897,"KIF18A",1,5.21112888685076e-06,0.238714083480329
"5459",0,"synonymous SNV",191897,"KIF1A",141,0.000734769173045957,0.238714083480329
"5460",0,"synonymous SNV",191897,"KIF1B",3,1.56333866605523e-05,0.238714083480329
"5461",0,"synonymous SNV",191897,"KIF1BP",1,5.21112888685076e-06,0.238714083480329
"5462",0,"synonymous SNV",191897,"KIF21A",2,1.04222577737015e-05,0.238714083480329
"5463",0,"synonymous SNV",191897,"KIF22",14,7.29558044159106e-05,0.238714083480329
"5464",0,"synonymous SNV",191897,"KIF5A",1,5.21112888685076e-06,0.238714083480329
"5465",0,"synonymous SNV",191897,"KIF6",67,0.000349145635419001,0.238714083480329
"5466",0,"synonymous SNV",191897,"KIF7",42,0.000218867413247732,0.238714083480329
"5467",0,"synonymous SNV",191897,"KIFAP3",24,0.000125067093284418,0.238714083480329
"5468",0,"synonymous SNV",191897,"KIR2DL3",1,5.21112888685076e-06,0.238714083480329
"5469",0,"synonymous SNV",191897,"KIR3DL1",15,7.81669333027614e-05,0.238714083480329
"5470",0,"synonymous SNV",191897,"KIRREL3",78,0.000406468053174359,0.238714083480329
"5471",0,"synonymous SNV",191897,"KIT",7,3.64779022079553e-05,0.238714083480329
"5472",0,"synonymous SNV",191897,"KL",90,0.000469001599816568,0.238714083480329
"5473",0,"synonymous SNV",191897,"KLB",4,2.0844515547403e-05,0.238714083480329
"5474",0,"synonymous SNV",191897,"KLF10",71,0.000369990150966404,0.238714083480329
"5475",0,"synonymous SNV",191897,"KLF11",20,0.000104222577737015,0.238714083480329
"5476",0,"synonymous SNV",191897,"KLF6",5,2.60556444342538e-05,0.238714083480329
"5477",0,"synonymous SNV",191897,"KLF7",11,5.73224177553583e-05,0.238714083480329
"5478",0,"synonymous SNV",191897,"KLHL1",32,0.000166756124379224,0.238714083480329
"5479",0,"synonymous SNV",191897,"KLHL10",23,0.000119855964397567,0.238714083480329
"5480",0,"synonymous SNV",191897,"KLHL3",120,0.000625335466422091,0.238714083480329
"5481",0,"synonymous SNV",191897,"KLHL7",3,1.56333866605523e-05,0.238714083480329
"5482",0,"synonymous SNV",191897,"KLHL9",12,6.25335466422091e-05,0.238714083480329
"5483",0,"synonymous SNV",191897,"KLK1",84,0.000437734826495464,0.238714083480329
"5484",0,"synonymous SNV",191897,"KLK12",6,3.12667733211045e-05,0.238714083480329
"5485",0,"synonymous SNV",191897,"KLK15",75,0.000390834666513807,0.238714083480329
"5486",0,"synonymous SNV",191897,"KLK2",39,0.00020323402658718,0.238714083480329
"5487",0,"synonymous SNV",191897,"KLK3",252,0.00131320447948639,0.238714083480329
"5488",0,"synonymous SNV",191897,"KLK4",11,5.73224177553583e-05,0.238714083480329
"5489",0,"synonymous SNV",191897,"KLK7",33,0.000171967253266075,0.238714083480329
"5490",0,"synonymous SNV",191897,"KLRC4-KLRK1,KLRK1",3,1.56333866605523e-05,0.238714083480329
"5491",0,"synonymous SNV",191897,"KMT2C",152,0.000792091590801315,0.238714083480329
"5492",0,"synonymous SNV",191897,"KMT2D",81,0.000422101439834911,0.238714083480329
"5493",0,"synonymous SNV",191897,"KMT2E",66,0.00034393450653215,0.238714083480329
"5494",0,"synonymous SNV",191897,"KMT5A",2,1.04222577737015e-05,0.238714083480329
"5495",0,"synonymous SNV",191897,"KMT5B",2,1.04222577737015e-05,0.238714083480329
"5496",0,"synonymous SNV",191897,"KNG1",84,0.000437734826495464,0.238714083480329
"5497",0,"synonymous SNV",191897,"KNL1",128,0.000667024497516897,0.238714083480329
"5498",0,"synonymous SNV",191897,"KRAS",6,3.12667733211045e-05,0.238714083480329
"5499",0,"synonymous SNV",191897,"KRIT1",23,0.000119855964397567,0.238714083480329
"5500",0,"synonymous SNV",191897,"KRT1",77,0.000401256924287508,0.238714083480329
"5501",0,"synonymous SNV",191897,"KRT13",1,5.21112888685076e-06,0.238714083480329
"5502",0,"synonymous SNV",191897,"KRT14",230,0.00119855964397567,0.238714083480329
"5503",0,"synonymous SNV",191897,"KRT16",73,0.000380412408740105,0.238714083480329
"5504",0,"synonymous SNV",191897,"KRT17",1,5.21112888685076e-06,0.238714083480329
"5505",0,"synonymous SNV",191897,"KRT18",1,5.21112888685076e-06,0.238714083480329
"5506",0,"synonymous SNV",191897,"KRT2",5,2.60556444342538e-05,0.238714083480329
"5507",0,"synonymous SNV",191897,"KRT3",6,3.12667733211045e-05,0.238714083480329
"5508",0,"synonymous SNV",191897,"KRT31",2,1.04222577737015e-05,0.238714083480329
"5509",0,"synonymous SNV",191897,"KRT33B",1,5.21112888685076e-06,0.238714083480329
"5510",0,"synonymous SNV",191897,"KRT34",3,1.56333866605523e-05,0.238714083480329
"5511",0,"synonymous SNV",191897,"KRT38",96,0.000500268373137673,0.238714083480329
"5512",0,"synonymous SNV",191897,"KRT4",1,5.21112888685076e-06,0.238714083480329
"5513",0,"synonymous SNV",191897,"KRT5",176,0.000917158684085734,0.238714083480329
"5514",0,"synonymous SNV",191897,"KRT6A",105,0.00054716853311933,0.238714083480329
"5515",0,"synonymous SNV",191897,"KRT6B",80,0.000416890310948061,0.238714083480329
"5516",0,"synonymous SNV",191897,"KRT6C",189,0.000984903359614793,0.238714083480329
"5517",0,"synonymous SNV",191897,"KRT74",105,0.00054716853311933,0.238714083480329
"5518",0,"synonymous SNV",191897,"KRT75",77,0.000401256924287508,0.238714083480329
"5519",0,"synonymous SNV",191897,"KRT76",1,5.21112888685076e-06,0.238714083480329
"5520",0,"synonymous SNV",191897,"KRT8",70,0.000364779022079553,0.238714083480329
"5521",0,"synonymous SNV",191897,"KRT81",147,0.000766035946367062,0.238714083480329
"5522",0,"synonymous SNV",191897,"KRT83",286,0.00149038286163932,0.238714083480329
"5523",0,"synonymous SNV",191897,"KRT85",1,5.21112888685076e-06,0.238714083480329
"5524",0,"synonymous SNV",191897,"KRT86",37,0.000192811768813478,0.238714083480329
"5525",0,"synonymous SNV",191897,"KRT9",6,3.12667733211045e-05,0.238714083480329
"5526",0,"synonymous SNV",191897,"KRTAP1-1",24,0.000125067093284418,0.238714083480329
"5527",0,"synonymous SNV",191897,"KRTAP1-3",15,7.81669333027614e-05,0.238714083480329
"5528",0,"synonymous SNV",191897,"KRTAP1-4",68,0.000354356764305852,0.238714083480329
"5529",0,"synonymous SNV",191897,"L1CAM",3,1.56333866605523e-05,0.238714083480329
"5530",0,"synonymous SNV",191897,"L2HGDH",2,1.04222577737015e-05,0.238714083480329
"5531",0,"synonymous SNV",191897,"L3MBTL1",5,2.60556444342538e-05,0.238714083480329
"5532",0,"synonymous SNV",191897,"LAMA1",257,0.00133926012392064,0.238714083480329
"5533",0,"synonymous SNV",191897,"LAMA2",39,0.00020323402658718,0.238714083480329
"5534",0,"synonymous SNV",191897,"LAMA3",119,0.00062012433753524,0.238714083480329
"5535",0,"synonymous SNV",191897,"LAMA4",9,4.69001599816568e-05,0.238714083480329
"5536",0,"synonymous SNV",191897,"LAMA5",656,0.0034185005497741,0.238714083480329
"5537",0,"synonymous SNV",191897,"LAMB1",270,0.0014070047994497,0.238714083480329
"5538",0,"synonymous SNV",191897,"LAMB2",26,0.00013548935105812,0.238714083480329
"5539",0,"synonymous SNV",191897,"LAMB3",313,0.00163108334158429,0.238714083480329
"5540",0,"synonymous SNV",191897,"LAMC1",431,0.00224599655023268,0.238714083480329
"5541",0,"synonymous SNV",191897,"LAMC2",203,0.0010578591640307,0.238714083480329
"5542",0,"synonymous SNV",191897,"LAMC3",180,0.000938003199633136,0.238714083480329
"5543",0,"synonymous SNV",191897,"LAMP2",1,5.21112888685076e-06,0.238714083480329
"5544",0,"synonymous SNV",191897,"LAMTOR2",52,0.000270978702116239,0.238714083480329
"5545",0,"synonymous SNV",191897,"LARGE",5,2.60556444342538e-05,0.238714083480329
"5546",0,"synonymous SNV",191897,"LARGE1",16,8.33780621896121e-05,0.238714083480329
"5547",0,"synonymous SNV",191897,"LARGE2",92,0.00047942385759027,0.238714083480329
"5548",0,"synonymous SNV",191897,"LARS2",166,0.000865047395217226,0.238714083480329
"5549",0,"synonymous SNV",191897,"LBP",33,0.000171967253266075,0.238714083480329
"5550",0,"synonymous SNV",191897,"LBR",4,2.0844515547403e-05,0.238714083480329
"5551",0,"synonymous SNV",191897,"LCA5",2,1.04222577737015e-05,0.238714083480329
"5552",0,"synonymous SNV",191897,"LCAT",18,9.38003199633136e-05,0.238714083480329
"5553",0,"synonymous SNV",191897,"LCE3D",1,5.21112888685076e-06,0.238714083480329
"5554",0,"synonymous SNV",191897,"LCT",261,0.00136010463946805,0.238714083480329
"5555",0,"synonymous SNV",191897,"LDB3",7,3.64779022079553e-05,0.238714083480329
"5556",0,"synonymous SNV",191897,"LDHA",61,0.000317878862097896,0.238714083480329
"5557",0,"synonymous SNV",191897,"LDHB",4,2.0844515547403e-05,0.238714083480329
"5558",0,"synonymous SNV",191897,"LDLR",155,0.000807724977461868,0.238714083480329
"5559",0,"synonymous SNV",191897,"LDLRAD4",6,3.12667733211045e-05,0.238714083480329
"5560",0,"synonymous SNV",191897,"LDLRAP1",6,3.12667733211045e-05,0.238714083480329
"5561",0,"synonymous SNV",191897,"LEFTY1",2,1.04222577737015e-05,0.238714083480329
"5562",0,"synonymous SNV",191897,"LEFTY2",5,2.60556444342538e-05,0.238714083480329
"5563",0,"synonymous SNV",191897,"LEPR",42,0.000218867413247732,0.238714083480329
"5564",0,"synonymous SNV",191897,"LETM1",19,9.90114488501644e-05,0.238714083480329
"5565",0,"synonymous SNV",191897,"LFNG",6,3.12667733211045e-05,0.238714083480329
"5566",0,"synonymous SNV",191897,"LGI1",1,5.21112888685076e-06,0.238714083480329
"5567",0,"synonymous SNV",191897,"LHB",133,0.000693080141951151,0.238714083480329
"5568",0,"synonymous SNV",191897,"LHCGR",99,0.000515901759798225,0.238714083480329
"5569",0,"synonymous SNV",191897,"LHFPL5",1,5.21112888685076e-06,0.238714083480329
"5570",0,"synonymous SNV",191897,"LHX4",6,3.12667733211045e-05,0.238714083480329
"5571",0,"synonymous SNV",191897,"LIAS",1,5.21112888685076e-06,0.238714083480329
"5572",0,"synonymous SNV",191897,"LIFR",1,5.21112888685076e-06,0.238714083480329
"5573",0,"synonymous SNV",191897,"LIG1",14,7.29558044159106e-05,0.238714083480329
"5574",0,"synonymous SNV",191897,"LIG3",6,3.12667733211045e-05,0.238714083480329
"5575",0,"synonymous SNV",191897,"LIG4",22,0.000114644835510717,0.238714083480329
"5576",0,"synonymous SNV",191897,"LILRA1",45,0.000234500799908284,0.238714083480329
"5577",0,"synonymous SNV",191897,"LILRA2",1,5.21112888685076e-06,0.238714083480329
"5578",0,"synonymous SNV",191897,"LILRA3",23,0.000119855964397567,0.238714083480329
"5579",0,"synonymous SNV",191897,"LILRA6,LILRB3",1,5.21112888685076e-06,0.238714083480329
"5580",0,"synonymous SNV",191897,"LILRB1",40,0.00020844515547403,0.238714083480329
"5581",0,"synonymous SNV",191897,"LILRB2",6,3.12667733211045e-05,0.238714083480329
"5582",0,"synonymous SNV",191897,"LIM2",6,3.12667733211045e-05,0.238714083480329
"5583",0,"synonymous SNV",191897,"LIMK1",1,5.21112888685076e-06,0.238714083480329
"5584",0,"synonymous SNV",191897,"LINS1",42,0.000218867413247732,0.238714083480329
"5585",0,"synonymous SNV",191897,"LIPC",158,0.00082335836412242,0.238714083480329
"5586",0,"synonymous SNV",191897,"LIPE",9,4.69001599816568e-05,0.238714083480329
"5587",0,"synonymous SNV",191897,"LIPH",37,0.000192811768813478,0.238714083480329
"5588",0,"synonymous SNV",191897,"LIPI",7,3.64779022079553e-05,0.238714083480329
"5589",0,"synonymous SNV",191897,"LIPN",47,0.000244923057681986,0.238714083480329
"5590",0,"synonymous SNV",191897,"LITAF",8,4.16890310948061e-05,0.238714083480329
"5591",0,"synonymous SNV",191897,"LMAN1",14,7.29558044159106e-05,0.238714083480329
"5592",0,"synonymous SNV",191897,"LMBR1",7,3.64779022079553e-05,0.238714083480329
"5593",0,"synonymous SNV",191897,"LMF1",194,0.00101095900404905,0.238714083480329
"5594",0,"synonymous SNV",191897,"LMNA",19,9.90114488501644e-05,0.238714083480329
"5595",0,"synonymous SNV",191897,"LMNB1",29,0.000151122737718672,0.238714083480329
"5596",0,"synonymous SNV",191897,"LMNB2",42,0.000218867413247732,0.238714083480329
"5597",0,"synonymous SNV",191897,"LMTK3",4,2.0844515547403e-05,0.238714083480329
"5598",0,"synonymous SNV",191897,"LMX1B",218,0.00113602609733347,0.238714083480329
"5599",0,"synonymous SNV",191897,"LNX2",2,1.04222577737015e-05,0.238714083480329
"5600",0,"synonymous SNV",191897,"LOR",15,7.81669333027614e-05,0.238714083480329
"5601",0,"synonymous SNV",191897,"LOXHD1",37,0.000192811768813478,0.238714083480329
"5602",0,"synonymous SNV",191897,"LOXL2",324,0.00168840575933965,0.238714083480329
"5603",0,"synonymous SNV",191897,"LPA",2,1.04222577737015e-05,0.238714083480329
"5604",0,"synonymous SNV",191897,"LPAR1",11,5.73224177553583e-05,0.238714083480329
"5605",0,"synonymous SNV",191897,"LPAR6",2,1.04222577737015e-05,0.238714083480329
"5606",0,"synonymous SNV",191897,"LPIN1",1,5.21112888685076e-06,0.238714083480329
"5607",0,"synonymous SNV",191897,"LPIN3",50,0.000260556444342538,0.238714083480329
"5608",0,"synonymous SNV",191897,"LPP",73,0.000380412408740105,0.238714083480329
"5609",0,"synonymous SNV",191897,"LRAT",6,3.12667733211045e-05,0.238714083480329
"5610",0,"synonymous SNV",191897,"LRCH1",4,2.0844515547403e-05,0.238714083480329
"5611",0,"synonymous SNV",191897,"LRFN5",105,0.00054716853311933,0.238714083480329
"5612",0,"synonymous SNV",191897,"LRP1",362,0.00188642865703997,0.238714083480329
"5613",0,"synonymous SNV",191897,"LRP2",280,0.00145911608831821,0.238714083480329
"5614",0,"synonymous SNV",191897,"LRP4",19,9.90114488501644e-05,0.238714083480329
"5615",0,"synonymous SNV",191897,"LRP5",117,0.000609702079761539,0.238714083480329
"5616",0,"synonymous SNV",191897,"LRP6",27,0.00014070047994497,0.238714083480329
"5617",0,"synonymous SNV",191897,"LRP8",92,0.00047942385759027,0.238714083480329
"5618",0,"synonymous SNV",191897,"LRPAP1",30,0.000156333866605523,0.238714083480329
"5619",0,"synonymous SNV",191897,"LRPPRC",11,5.73224177553583e-05,0.238714083480329
"5620",0,"synonymous SNV",191897,"LRRC4",133,0.000693080141951151,0.238714083480329
"5621",0,"synonymous SNV",191897,"LRRC6",4,2.0844515547403e-05,0.238714083480329
"5622",0,"synonymous SNV",191897,"LRRC8A",98,0.000510690630911374,0.238714083480329
"5623",0,"synonymous SNV",191897,"LRRK2",129,0.000672235626403748,0.238714083480329
"5624",0,"synonymous SNV",191897,"LRSAM1",17,8.85891910764629e-05,0.238714083480329
"5625",0,"synonymous SNV",191897,"LRTOMT",28,0.000145911608831821,0.238714083480329
"5626",0,"synonymous SNV",191897,"LTBP1",143,0.000745191430819658,0.238714083480329
"5627",0,"synonymous SNV",191897,"LTBP2",18,9.38003199633136e-05,0.238714083480329
"5628",0,"synonymous SNV",191897,"LTF",281,0.00146432721720506,0.238714083480329
"5629",0,"synonymous SNV",191897,"LTK",2,1.04222577737015e-05,0.238714083480329
"5630",0,"synonymous SNV",191897,"LTN1",34,0.000177178382152926,0.238714083480329
"5631",0,"synonymous SNV",191897,"LUM",13,6.77446755290599e-05,0.238714083480329
"5632",0,"synonymous SNV",191897,"LYN",29,0.000151122737718672,0.238714083480329
"5633",0,"synonymous SNV",191897,"LYST",251,0.00130799335059954,0.238714083480329
"5634",0,"synonymous SNV",191897,"LZTS1",8,4.16890310948061e-05,0.238714083480329
"5635",0,"synonymous SNV",191897,"MAD1L1",114,0.000594068693100986,0.238714083480329
"5636",0,"synonymous SNV",191897,"MADD",92,0.00047942385759027,0.238714083480329
"5637",0,"synonymous SNV",191897,"MAF",1,5.21112888685076e-06,0.238714083480329
"5638",0,"synonymous SNV",191897,"MAGEE2",17,8.85891910764629e-05,0.238714083480329
"5639",0,"synonymous SNV",191897,"MAGEL2",3,1.56333866605523e-05,0.238714083480329
"5640",0,"synonymous SNV",191897,"MAGI2",86,0.000448157084269165,0.238714083480329
"5641",0,"synonymous SNV",191897,"MAK",2,1.04222577737015e-05,0.238714083480329
"5642",0,"synonymous SNV",191897,"MAML3",35,0.000182389511039777,0.238714083480329
"5643",0,"synonymous SNV",191897,"MAMLD1",1,5.21112888685076e-06,0.238714083480329
"5644",0,"synonymous SNV",191897,"MAN1B1",80,0.000416890310948061,0.238714083480329
"5645",0,"synonymous SNV",191897,"MAN2B1",2,1.04222577737015e-05,0.238714083480329
"5646",0,"synonymous SNV",191897,"MANBA",95,0.000495057244250822,0.238714083480329
"5647",0,"synonymous SNV",191897,"MAOA",125,0.000651391110856345,0.238714083480329
"5648",0,"synonymous SNV",191897,"MAOB",16,8.33780621896121e-05,0.238714083480329
"5649",0,"synonymous SNV",191897,"MAP2",90,0.000469001599816568,0.238714083480329
"5650",0,"synonymous SNV",191897,"MAP2K1",1,5.21112888685076e-06,0.238714083480329
"5651",0,"synonymous SNV",191897,"MAP2K2",45,0.000234500799908284,0.238714083480329
"5652",0,"synonymous SNV",191897,"MAP2K3",571,0.00297555459439178,0.238714083480329
"5653",0,"synonymous SNV",191897,"MAP3K1",117,0.000609702079761539,0.238714083480329
"5654",0,"synonymous SNV",191897,"MAP3K15",7,3.64779022079553e-05,0.238714083480329
"5655",0,"synonymous SNV",191897,"MAP6",26,0.00013548935105812,0.238714083480329
"5656",0,"synonymous SNV",191897,"MAP7D3",3,1.56333866605523e-05,0.238714083480329
"5657",0,"synonymous SNV",191897,"MAPT",39,0.00020323402658718,0.238714083480329
"5658",0,"synonymous SNV",191897,"MARS2",12,6.25335466422091e-05,0.238714083480329
"5659",0,"synonymous SNV",191897,"MARVELD2",1,5.21112888685076e-06,0.238714083480329
"5660",0,"synonymous SNV",191897,"MASP1",142,0.000739980301932808,0.238714083480329
"5661",0,"synonymous SNV",191897,"MASP2",98,0.000510690630911374,0.238714083480329
"5662",0,"synonymous SNV",191897,"MAST4",15,7.81669333027614e-05,0.238714083480329
"5663",0,"synonymous SNV",191897,"MASTL",100,0.000521112888685076,0.238714083480329
"5664",0,"synonymous SNV",191897,"MAT1A",199,0.0010370146484833,0.238714083480329
"5665",0,"synonymous SNV",191897,"MATN3",193,0.0010057478751622,0.238714083480329
"5666",0,"synonymous SNV",191897,"MAVS",42,0.000218867413247732,0.238714083480329
"5667",0,"synonymous SNV",191897,"MBD1",130,0.000677446755290599,0.238714083480329
"5668",0,"synonymous SNV",191897,"MBD5",5,2.60556444342538e-05,0.238714083480329
"5669",0,"synonymous SNV",191897,"MBL2",63,0.000328301119871598,0.238714083480329
"5670",0,"synonymous SNV",191897,"MC1R",36,0.000187600639926627,0.238714083480329
"5671",0,"synonymous SNV",191897,"MC2R",1,5.21112888685076e-06,0.238714083480329
"5672",0,"synonymous SNV",191897,"MC4R",1,5.21112888685076e-06,0.238714083480329
"5673",0,"synonymous SNV",191897,"MCCC1",3,1.56333866605523e-05,0.238714083480329
"5674",0,"synonymous SNV",191897,"MCCC2",1,5.21112888685076e-06,0.238714083480329
"5675",0,"synonymous SNV",191897,"MCF2L2",2,1.04222577737015e-05,0.238714083480329
"5676",0,"synonymous SNV",191897,"MCL1",4,2.0844515547403e-05,0.238714083480329
"5677",0,"synonymous SNV",191897,"MCM3AP",296,0.00154249415050782,0.238714083480329
"5678",0,"synonymous SNV",191897,"MCM4",5,2.60556444342538e-05,0.238714083480329
"5679",0,"synonymous SNV",191897,"MCM5",37,0.000192811768813478,0.238714083480329
"5680",0,"synonymous SNV",191897,"MCM6",8,4.16890310948061e-05,0.238714083480329
"5681",0,"synonymous SNV",191897,"MCOLN1",93,0.000484634986477121,0.238714083480329
"5682",0,"synonymous SNV",191897,"MCPH1",23,0.000119855964397567,0.238714083480329
"5683",0,"synonymous SNV",191897,"MDH1",2,1.04222577737015e-05,0.238714083480329
"5684",0,"synonymous SNV",191897,"MDM2",13,6.77446755290599e-05,0.238714083480329
"5685",0,"synonymous SNV",191897,"MDM4",12,6.25335466422091e-05,0.238714083480329
"5686",0,"synonymous SNV",191897,"MDN1",221,0.00115165948399402,0.238714083480329
"5687",0,"synonymous SNV",191897,"MECP2",46,0.000239711928795135,0.238714083480329
"5688",0,"synonymous SNV",191897,"MED12",53,0.00027618983100309,0.238714083480329
"5689",0,"synonymous SNV",191897,"MED13",56,0.000291823217663642,0.238714083480329
"5690",0,"synonymous SNV",191897,"MED13L",114,0.000594068693100986,0.238714083480329
"5691",0,"synonymous SNV",191897,"MED17",8,4.16890310948061e-05,0.238714083480329
"5692",0,"synonymous SNV",191897,"MED23",1,5.21112888685076e-06,0.238714083480329
"5693",0,"synonymous SNV",191897,"MED25",26,0.00013548935105812,0.238714083480329
